time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,5,5,50,1
2025-01-31 00:00:00+00:00,15,11,39,15
2025-02-01 00:00:00+00:00,7,4,3,2
2025-02-02 00:00:00+00:00,5,2,10,2
2025-02-03 00:00:00+00:00,2,2,15,1
2025-02-04 00:00:00+00:00,5,3,1,1
2025-02-05 00:00:00+00:00,5,2,0,0
2025-02-06 00:00:00+00:00,5,3,0,0
2025-02-07 00:00:00+00:00,6,3,0,0
2025-02-08 00:00:00+00:00,0,0,2,1
