time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-01 00:00:00+00:00,2,2,1,1
2026-07-02 00:00:00+00:00,25,12,1,1
2026-07-03 00:00:00+00:00,15,6,1,1
2026-07-04 00:00:00+00:00,30,12,0,0
2026-07-05 00:00:00+00:00,8,4,2,1
2026-07-06 00:00:00+00:00,17,8,5,2
2026-07-07 00:00:00+00:00,38,13,0,0
2026-07-08 00:00:00+00:00,6,3,0,0
2026-07-09 00:00:00+00:00,2,2,2,2
2026-07-10 00:00:00+00:00,16,7,0,0
2026-07-11 00:00:00+00:00,12,4,14,1
2026-07-12 00:00:00+00:00,16,6,2,1
2026-07-13 00:00:00+00:00,16,7,0,0
2026-07-14 00:00:00+00:00,19,5,0,0
