time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-05 00:00:00+00:00,40,10,0,0
2026-05-06 00:00:00+00:00,20,8,6,2
2026-05-07 00:00:00+00:00,30,10,3,1
2026-05-08 00:00:00+00:00,41,13,0,0
2026-05-09 00:00:00+00:00,16,7,1,1
2026-05-10 00:00:00+00:00,11,6,0,0
2026-05-11 00:00:00+00:00,23,6,1,1
2026-05-12 00:00:00+00:00,26,7,0,0
2026-05-13 00:00:00+00:00,31,8,0,0
2026-05-14 00:00:00+00:00,19,6,6,1
2026-05-15 00:00:00+00:00,25,8,0,0
2026-05-16 00:00:00+00:00,16,7,0,0
2026-05-17 00:00:00+00:00,22,9,2,2
2026-05-18 00:00:00+00:00,1,1,1,1
