time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-13 00:00:00+00:00,10,7,2,2
2026-04-14 00:00:00+00:00,11,7,3,2
2026-04-15 00:00:00+00:00,3,3,0,0
2026-04-16 00:00:00+00:00,15,7,2,1
2026-04-17 00:00:00+00:00,17,5,1,1
2026-04-18 00:00:00+00:00,26,11,0,0
2026-04-19 00:00:00+00:00,41,17,5,1
2026-04-20 00:00:00+00:00,44,22,0,0
2026-04-21 00:00:00+00:00,55,25,0,0
2026-04-22 00:00:00+00:00,52,19,0,0
2026-04-23 00:00:00+00:00,79,25,0,0
2026-04-24 00:00:00+00:00,74,29,6,1
2026-04-25 00:00:00+00:00,35,19,13,3
2026-04-26 00:00:00+00:00,1,1,0,0
