time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-10 00:00:00+00:00,8,5,1,1
2026-02-11 00:00:00+00:00,23,8,1,1
2026-02-12 00:00:00+00:00,15,8,0,0
2026-02-13 00:00:00+00:00,7,4,0,0
2026-02-14 00:00:00+00:00,7,3,3,1
2026-02-15 00:00:00+00:00,13,9,1,1
2026-02-16 00:00:00+00:00,8,5,12,2
2026-02-17 00:00:00+00:00,12,5,2,2
2026-02-18 00:00:00+00:00,17,6,2,2
2026-02-19 00:00:00+00:00,13,6,1,1
2026-02-20 00:00:00+00:00,13,6,1,1
2026-02-21 00:00:00+00:00,8,4,0,0
2026-02-22 00:00:00+00:00,14,7,2,1
2026-02-23 00:00:00+00:00,16,9,1,1
